Season,Station,File,DateTimeCorrected,Species,Enter,Stay,RightCens
N220528,BSN1269,IMG_0022.AVI,2022/3/10 14:18,Others,NA,NA,NA
N220528,BSN1269,IMG_0023.AVI,2022/3/10 15:07,Others,NA,NA,NA
N220528,BSN1269,IMG_0024.AVI,2022/3/11 16:09,Others,NA,NA,NA
N220528,BSN1269,IMG_0025.AVI,2022/3/12 7:59,Others,NA,NA,NA
N220528,BSN1269,IMG_0026.AVI,2022/3/12 8:03,Others,NA,NA,NA
N220528,BSN1269,IMG_0027.AVI,2022/3/12 8:03,Others,NA,NA,NA
N220528,BSN1269,IMG_0028.AVI,2022/3/12 13:05,Others,NA,NA,NA
N220528,BSN1269,IMG_0029.AVI,2022/3/12 13:07,Others,NA,NA,NA
N220528,BSN1269,IMG_0030.AVI,2022/3/14 5:58,Others,NA,NA,NA
N220528,BSN1269,IMG_0031.AVI,2022/3/14 11:02,Others,NA,NA,NA
N220528,BSN1269,IMG_0032.AVI,2022/3/14 11:37,Others,NA,NA,NA
N220528,BSN1269,IMG_0033.AVI,2022/3/15 5:42,Others,NA,NA,NA
N220528,BSN1269,IMG_0034.AVI,2022/3/15 5:45,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0035.AVI,2022/3/15 5:46,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0036.AVI,2022/3/15 5:47,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0037.AVI,2022/3/15 5:47,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0038.AVI,2022/3/15 10:18,Others,NA,NA,NA
N220528,BSN1269,IMG_0039.AVI,2022/3/16 5:41,Others,NA,NA,NA
N220528,BSN1269,IMG_0040.AVI,2022/3/19 5:36,Others,NA,NA,NA
N220528,BSN1269,IMG_0041.AVI,2022/3/20 5:52,Others,NA,NA,NA
N220528,BSN1269,IMG_0042.AVI,2022/3/20 7:21,Others,NA,NA,NA
N220528,BSN1269,IMG_0043.AVI,2022/3/20 10:07,Others,NA,NA,NA
N220528,BSN1269,IMG_0044.AVI,2022/3/24 5:50,Others,NA,NA,NA
N220528,BSN1269,IMG_0045.AVI,2022/3/24 15:05,Others,NA,NA,NA
N220528,BSN1269,IMG_0046.AVI,2022/3/25 5:37,Others,NA,NA,NA
N220528,BSN1269,IMG_0047.AVI,2022/3/25 12:54,Others,NA,NA,NA
N220528,BSN1269,IMG_0048.AVI,2022/3/27 16:34,Others,NA,NA,NA
N220528,BSN1269,IMG_0049.AVI,2022/3/27 16:36,Others,NA,NA,NA
N220528,BSN1269,IMG_0050.AVI,2022/3/27 16:36,Others,NA,NA,NA
N220528,BSN1269,IMG_0051.AVI,2022/3/28 5:43,Others,NA,NA,NA
N220528,BSN1269,IMG_0052.AVI,2022/3/28 6:26,Others,NA,NA,NA
N220528,BSN1269,IMG_0053.AVI,2022/3/28 12:36,Others,NA,NA,NA
N220528,BSN1269,IMG_0054.AVI,2022/3/28 12:36,Others,NA,NA,NA
N220528,BSN1269,IMG_0055.AVI,2022/3/28 12:39,Others,NA,NA,NA
N220528,BSN1269,IMG_0056.AVI,2022/3/29 3:20,RaccoonDog,NA,NA,NA
N220528,BSN1269,IMG_0057.AVI,2022/3/31 4:34,Others,NA,NA,NA
N220528,BSN1269,IMG_0058.AVI,2022/4/1 0:27,RaccoonDog,NA,NA,NA
N220528,BSN1269,IMG_0059.AVI,2022/4/1 13:42,Others,NA,NA,NA
N220528,BSN1269,IMG_0060.AVI,2022/4/6 8:28,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0061.AVI,2022/4/6 16:50,Others,NA,NA,NA
N220528,BSN1269,IMG_0062.AVI,2022/4/6 16:50,Others,NA,NA,NA
N220528,BSN1269,IMG_0063.AVI,2022/4/7 5:17,Others,NA,NA,NA
N220528,BSN1269,IMG_0064.AVI,2022/4/7 13:41,RaccoonDog,NA,NA,NA
N220528,BSN1269,IMG_0065.AVI,2022/4/8 3:00,Badger,NA,NA,NA
N220528,BSN1269,IMG_0066.AVI,2022/4/8 12:38,Others,NA,NA,NA
N220528,BSN1269,IMG_0067.AVI,2022/4/8 12:38,Others,NA,NA,NA
N220528,BSN1269,IMG_0068.AVI,2022/4/8 13:38,Others,NA,NA,NA
N220528,BSN1269,IMG_0069.AVI,2022/4/8 17:07,Others,NA,NA,NA
N220528,BSN1269,IMG_0070.AVI,2022/4/10 10:28,Others,NA,NA,NA
N220528,BSN1269,IMG_0071.AVI,2022/4/11 7:47,Others,NA,NA,NA
N220528,BSN1269,IMG_0072.AVI,2022/4/12 17:55,Others,NA,NA,NA
N220528,BSN1269,IMG_0073.AVI,2022/4/13 19:57,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0074.AVI,2022/4/15 20:00,RaccoonDog,NA,NA,NA
N220528,BSN1269,IMG_0075.AVI,2022/4/15 20:02,RaccoonDog,NA,NA,NA
N220528,BSN1269,IMG_0076.AVI,2022/4/17 13:36,Others,NA,NA,NA
N220528,BSN1269,IMG_0077.AVI,2022/4/18 5:59,Others,NA,NA,NA
N220528,BSN1269,IMG_0078.AVI,2022/4/18 6:00,Others,NA,NA,NA
N220528,BSN1269,IMG_0079.AVI,2022/4/18 7:29,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0080.AVI,2022/4/18 21:59,RaccoonDog,NA,NA,NA
N220528,BSN1269,IMG_0081.AVI,2022/4/19 5:44,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0082.AVI,2022/4/19 5:44,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0083.AVI,2022/4/19 10:53,Others,NA,NA,NA
N220528,BSN1269,IMG_0084.AVI,2022/4/20 18:30,Badger,NA,NA,NA
N220528,BSN1269,IMG_0085.AVI,2022/4/22 18:06,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0086.AVI,2022/4/23 4:13,Badger,1,2.506,0
N220528,BSN1269,IMG_0087.AVI,2022/4/23 6:06,Others,NA,NA,NA
N220528,BSN1269,IMG_0088.AVI,2022/4/23 6:53,Others,NA,NA,NA
N220528,BSN1269,IMG_0089.AVI,2022/4/23 18:20,Badger,NA,NA,NA
N220528,BSN1269,IMG_0090.AVI,2022/4/26 1:27,RaccoonDog,NA,NA,NA
N220528,BSN1269,IMG_0091.AVI,2022/4/28 21:17,Boar,NA,NA,NA
N220528,BSN1269,IMG_0092.AVI,2022/4/28 22:18,Others,NA,NA,NA
N220528,BSN1269,IMG_0093.AVI,2022/4/30 2:04,Others,NA,NA,NA
N220528,BSN1269,IMG_0094.AVI,2022/4/30 2:41,Others,NA,NA,NA
N220528,BSN1269,IMG_0095.AVI,2022/4/30 3:46,RaccoonDog,NA,NA,NA
N220528,BSN1269,IMG_0096.AVI,2022/4/30 3:47,RaccoonDog,NA,NA,NA
N220528,BSN1269,IMG_0097.AVI,2022/5/1 20:23,Others,NA,NA,NA
N220528,BSN1269,IMG_0098.AVI,2022/5/1 21:40,Others,NA,NA,NA
N220528,BSN1269,IMG_0099.AVI,2022/5/1 22:11,Others,NA,NA,NA
N220528,BSN1269,IMG_0100.AVI,2022/5/2 4:03,Boar,1,6.636,0
N220528,BSN1269,IMG_0101.AVI,2022/5/2 7:55,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0102.AVI,2022/5/2 7:56,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0103.AVI,2022/5/2 7:56,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0104.AVI,2022/5/2 7:57,Others,NA,NA,NA
N220528,BSN1269,IMG_0105.AVI,2022/5/3 0:38,Others,NA,NA,NA
N220528,BSN1269,IMG_0106.AVI,2022/5/3 19:40,Boar,NA,NA,NA
N220528,BSN1269,IMG_0107.AVI,2022/5/3 20:07,Cat,NA,NA,NA
N220528,BSN1269,IMG_0108.AVI,2022/5/5 15:25,Others,NA,NA,NA
N220528,BSN1269,IMG_0109.AVI,2022/5/6 18:58,Others,NA,NA,NA
N220528,BSN1269,IMG_0110.AVI,2022/5/7 5:12,Others,NA,NA,NA
N220528,BSN1269,IMG_0111.AVI,2022/5/7 11:32,RaccoonDog,NA,NA,NA
N220528,BSN1269,IMG_0112.AVI,2022/5/8 4:03,Boar,NA,NA,NA
N220528,BSN1269,IMG_0113.AVI,2022/5/8 4:22,Boar,1,1.874,0
N220528,BSN1269,IMG_0114.AVI,2022/5/10 3:16,Others,NA,NA,NA
N220528,BSN1269,IMG_0115.AVI,2022/5/11 21:34,Badger,NA,NA,NA
N220528,BSN1269,IMG_0116.AVI,2022/5/12 15:32,RaccoonDog,NA,NA,NA
N220528,BSN1269,IMG_0117.AVI,2022/5/12 18:58,RaccoonDog,NA,NA,NA
N220528,BSN1269,IMG_0118.AVI,2022/5/12 21:59,RaccoonDog,NA,NA,NA
N220528,BSN1269,IMG_0119.AVI,2022/5/14 13:56,Others,NA,NA,NA
N220528,BSN1269,IMG_0120.AVI,2022/5/15 7:15,Others,NA,NA,NA
N220528,BSN1269,IMG_0121.AVI,2022/5/15 19:06,Muntjac,0,NA,NA
N220528,BSN1269,IMG_0122.AVI,2022/5/16 18:01,Boar,NA,NA,NA
N220528,BSN1269,IMG_0123.AVI,2022/5/17 5:35,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0124.AVI,2022/5/17 5:36,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0125.AVI,2022/5/18 19:29,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0126.AVI,2022/5/18 19:30,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0127.AVI,2022/5/18 23:46,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0128.AVI,2022/5/19 5:56,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0129.AVI,2022/5/19 7:17,Others,NA,NA,NA
N220528,BSN1269,IMG_0130.AVI,2022/5/20 2:57,RaccoonDog,NA,NA,NA
N220528,BSN1269,IMG_0131.AVI,2022/5/20 7:14,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0132.AVI,2022/5/21 16:09,Others,NA,NA,NA
N220528,BSN1269,IMG_0133.AVI,2022/5/21 16:13,Others,NA,NA,NA
N220528,BSN1269,IMG_0134.AVI,2022/5/21 20:57,Others,NA,NA,NA
N220528,BSN1269,IMG_0135.AVI,2022/5/21 21:04,Others,NA,NA,NA
N220528,BSN1269,IMG_0136.AVI,2022/5/22 16:41,Others,NA,NA,NA
N220528,BSN1269,IMG_0137.AVI,2022/5/22 16:42,Others,NA,NA,NA
N220528,BSN1269,IMG_0138.AVI,2022/5/22 16:43,Others,NA,NA,NA
N220528,BSN1269,IMG_0139.AVI,2022/5/22 20:38,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0140.AVI,2022/5/22 20:38,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0141.AVI,2022/5/22 20:39,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0142.AVI,2022/5/23 13:06,Others,NA,NA,NA
N220528,BSN1269,IMG_0143.AVI,2022/5/24 8:03,Others,NA,NA,NA
N220528,BSN1269,IMG_0144.AVI,2022/5/24 19:29,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0145.AVI,2022/5/24 19:29,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0146.AVI,2022/5/25 20:51,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0147.AVI,2022/5/25 20:52,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0148.AVI,2022/5/25 20:52,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0149.AVI,2022/5/25 20:53,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0150.AVI,2022/5/25 20:53,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0151.AVI,2022/5/25 20:54,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0152.AVI,2022/5/25 20:54,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0153.AVI,2022/5/27 12:51,Others,NA,NA,NA
N220528,BSN1269,IMG_0154.AVI,2022/5/27 12:53,Others,NA,NA,NA
N220528,BSN1269,IMG_0155.AVI,2022/5/27 14:26,Others,NA,NA,NA
N220528,BSN1269,IMG_0156.AVI,2022/5/27 19:12,RaccoonDog,NA,NA,NA
N220528,BSN1269,IMG_0157.AVI,2022/5/27 19:45,Muntjac,NA,NA,NA
N220528,BSN1269,IMG_0158.AVI,2022/5/28 22:42,RaccoonDog,NA,NA,NA
N220528,BSN1269,IMG_0159.AVI,2022/5/29 13:29,Others,NA,NA,NA
N220528,BSN1300,IMG_0002.AVI,2022/3/3 11:59,Others,NA,NA,NA
N220528,BSN1300,IMG_0003.AVI,2022/3/3 12:00,Others,NA,NA,NA
N220528,BSN1300,IMG_0004.AVI,2022/3/3 12:00,Others,NA,NA,NA
N220528,BSN1300,IMG_0005.AVI,2022/3/3 12:00,Others,NA,NA,NA
N220528,BSN1300,IMG_0006.AVI,2022/3/3 12:01,Others,NA,NA,NA
N220528,BSN1300,IMG_0007.AVI,2022/3/3 12:01,Others,NA,NA,NA
N220528,BSN1300,IMG_0008.AVI,2022/3/3 12:01,Others,NA,NA,NA
N220528,BSN1300,IMG_0009.AVI,2022/3/3 12:02,Others,NA,NA,NA
N220528,BSN1300,IMG_0010.AVI,2022/3/3 12:21,Others,NA,NA,NA
N220528,BSN1300,IMG_0011.AVI,2022/3/3 12:22,Others,NA,NA,NA
N220528,BSN1300,IMG_0012.AVI,2022/3/3 22:16,Civet,NA,NA,NA
N220528,BSN1300,IMG_0013.AVI,2022/3/3 22:16,Others,NA,NA,NA
N220528,BSN1300,IMG_0014.AVI,2022/3/4 6:20,Others,NA,NA,NA
N220528,BSN1300,IMG_0015.AVI,2022/3/4 6:20,Others,NA,NA,NA
N220528,BSN1300,IMG_0016.AVI,2022/3/4 6:21,Others,NA,NA,NA
N220528,BSN1300,IMG_0017.AVI,2022/3/4 6:21,Others,NA,NA,NA
N220528,BSN1300,IMG_0018.AVI,2022/3/4 6:22,Others,NA,NA,NA
N220528,BSN1300,IMG_0019.AVI,2022/3/4 6:22,Others,NA,NA,NA
N220528,BSN1300,IMG_0020.AVI,2022/3/4 6:23,Others,NA,NA,NA
N220528,BSN1300,IMG_0021.AVI,2022/3/4 6:23,Others,NA,NA,NA
N220528,BSN1300,IMG_0022.AVI,2022/3/4 6:24,Others,NA,NA,NA
N220528,BSN1300,IMG_0023.AVI,2022/3/4 6:26,Others,NA,NA,NA
N220528,BSN1300,IMG_0024.AVI,2022/3/4 6:27,Others,NA,NA,NA
N220528,BSN1300,IMG_0025.AVI,2022/3/4 6:27,Others,NA,NA,NA
N220528,BSN1300,IMG_0026.AVI,2022/3/4 6:27,Others,NA,NA,NA
N220528,BSN1300,IMG_0027.AVI,2022/3/5 7:26,Others,NA,NA,NA
N220528,BSN1300,IMG_0028.AVI,2022/3/5 7:27,Others,NA,NA,NA
N220528,BSN1300,IMG_0029.AVI,2022/3/5 7:28,Others,NA,NA,NA
N220528,BSN1300,IMG_0030.AVI,2022/3/5 7:29,Others,NA,NA,NA
N220528,BSN1300,IMG_0031.AVI,2022/3/5 8:56,Others,NA,NA,NA
N220528,BSN1300,IMG_0032.AVI,2022/3/5 8:59,Others,NA,NA,NA
N220528,BSN1300,IMG_0033.AVI,2022/3/5 9:00,Others,NA,NA,NA
N220528,BSN1300,IMG_0034.AVI,2022/3/5 9:06,Others,NA,NA,NA
N220528,BSN1300,IMG_0035.AVI,2022/3/5 9:06,Others,NA,NA,NA
N220528,BSN1300,IMG_0036.AVI,2022/3/5 9:07,Others,NA,NA,NA
N220528,BSN1300,IMG_0037.AVI,2022/3/5 9:07,Others,NA,NA,NA
N220528,BSN1300,IMG_0038.AVI,2022/3/5 22:32,Civet,0,NA,NA
N220528,BSN1300,IMG_0039.AVI,2022/3/7 5:55,Others,NA,NA,NA
N220528,BSN1300,IMG_0040.AVI,2022/3/7 5:55,Others,NA,NA,NA
N220528,BSN1300,IMG_0041.AVI,2022/3/7 5:55,Others,NA,NA,NA
N220528,BSN1300,IMG_0042.AVI,2022/3/7 5:56,Others,NA,NA,NA
N220528,BSN1300,IMG_0043.AVI,2022/3/7 5:56,Others,NA,NA,NA
N220528,BSN1300,IMG_0044.AVI,2022/3/7 5:56,Others,NA,NA,NA
N220528,BSN1300,IMG_0045.AVI,2022/3/7 5:57,Others,NA,NA,NA
N220528,BSN1300,IMG_0046.AVI,2022/3/7 9:39,Others,NA,NA,NA
N220528,BSN1300,IMG_0047.AVI,2022/3/7 9:40,Others,NA,NA,NA
N220528,BSN1300,IMG_0048.AVI,2022/3/8 9:33,Others,NA,NA,NA
N220528,BSN1300,IMG_0049.AVI,2022/3/8 9:33,Others,NA,NA,NA
N220528,BSN1300,IMG_0050.AVI,2022/3/9 18:45,Boar,NA,NA,NA
N220528,BSN1300,IMG_0051.AVI,2022/3/9 18:46,Boar,NA,NA,NA
N220528,BSN1300,IMG_0052.AVI,2022/3/9 18:47,Others,NA,NA,NA
N220528,BSN1300,IMG_0053.AVI,2022/3/9 18:47,Others,NA,NA,NA
N220528,BSN1300,IMG_0054.AVI,2022/3/10 5:46,Others,NA,NA,NA
N220528,BSN1300,IMG_0055.AVI,2022/3/10 5:47,Others,NA,NA,NA
N220528,BSN1300,IMG_0056.AVI,2022/3/10 5:47,Others,NA,NA,NA
N220528,BSN1300,IMG_0057.AVI,2022/3/10 5:47,Others,NA,NA,NA
N220528,BSN1300,IMG_0058.AVI,2022/3/10 5:48,Others,NA,NA,NA
N220528,BSN1300,IMG_0059.AVI,2022/3/10 5:48,Others,NA,NA,NA
N220528,BSN1300,IMG_0060.AVI,2022/3/10 5:53,Others,NA,NA,NA
N220528,BSN1300,IMG_0061.AVI,2022/3/10 5:53,Others,NA,NA,NA
N220528,BSN1300,IMG_0062.AVI,2022/3/10 5:54,Others,NA,NA,NA
N220528,BSN1300,IMG_0063.AVI,2022/3/10 5:54,Others,NA,NA,NA
N220528,BSN1300,IMG_0064.AVI,2022/3/10 6:06,Others,NA,NA,NA
N220528,BSN1300,IMG_0065.AVI,2022/3/10 6:06,Others,NA,NA,NA
N220528,BSN1300,IMG_0066.AVI,2022/3/10 6:07,Others,NA,NA,NA
N220528,BSN1300,IMG_0067.AVI,2022/3/10 6:07,Others,NA,NA,NA
N220528,BSN1300,IMG_0068.AVI,2022/3/10 6:08,Others,NA,NA,NA
N220528,BSN1300,IMG_0069.AVI,2022/3/10 6:11,Others,NA,NA,NA
N220528,BSN1300,IMG_0070.AVI,2022/3/10 6:11,Others,NA,NA,NA
N220528,BSN1300,IMG_0071.AVI,2022/3/10 6:14,Others,NA,NA,NA
N220528,BSN1300,IMG_0072.AVI,2022/3/11 6:00,Others,NA,NA,NA
N220528,BSN1300,IMG_0073.AVI,2022/3/11 6:00,Others,NA,NA,NA
N220528,BSN1300,IMG_0074.AVI,2022/3/11 7:36,Others,NA,NA,NA
N220528,BSN1300,IMG_0075.AVI,2022/3/12 6:01,Others,NA,NA,NA
N220528,BSN1300,IMG_0076.AVI,2022/3/12 6:01,Others,NA,NA,NA
N220528,BSN1300,IMG_0077.AVI,2022/3/12 9:34,Others,NA,NA,NA
N220528,BSN1300,IMG_0078.AVI,2022/3/12 9:35,Others,NA,NA,NA
N220528,BSN1300,IMG_0079.AVI,2022/3/12 9:35,Others,NA,NA,NA
N220528,BSN1300,IMG_0080.AVI,2022/3/13 7:04,Others,NA,NA,NA
N220528,BSN1300,IMG_0081.AVI,2022/3/13 7:04,Others,NA,NA,NA
N220528,BSN1300,IMG_0082.AVI,2022/3/13 7:05,Others,NA,NA,NA
N220528,BSN1300,IMG_0083.AVI,2022/3/13 7:05,Others,NA,NA,NA
N220528,BSN1300,IMG_0084.AVI,2022/3/13 7:06,Others,NA,NA,NA
N220528,BSN1300,IMG_0085.AVI,2022/3/13 7:08,Others,NA,NA,NA
N220528,BSN1300,IMG_0086.AVI,2022/3/13 21:25,Boar,NA,NA,NA
N220528,BSN1300,IMG_0087.AVI,2022/3/14 5:39,Badger,NA,NA,NA
N220528,BSN1300,IMG_0088.AVI,2022/3/14 5:39,Others,NA,NA,NA
N220528,BSN1300,IMG_0089.AVI,2022/3/15 20:52,Civet,NA,NA,NA
N220528,BSN1300,IMG_0090.AVI,2022/3/15 20:53,Civet,NA,NA,NA
N220528,BSN1300,IMG_0091.AVI,2022/3/16 13:54,Others,NA,NA,NA
N220528,BSN1300,IMG_0092.AVI,2022/3/16 13:54,Others,NA,NA,NA
N220528,BSN1300,IMG_0093.AVI,2022/3/17 21:22,Badger,1,1.824,0
N220528,BSN1300,IMG_0094.AVI,2022/3/17 21:27,Badger,NA,NA,NA
N220528,BSN1300,IMG_0095.AVI,2022/3/19 5:35,Others,NA,NA,NA
N220528,BSN1300,IMG_0096.AVI,2022/3/19 5:35,Others,NA,NA,NA
N220528,BSN1300,IMG_0097.AVI,2022/3/22 22:58,Others,NA,NA,NA
N220528,BSN1300,IMG_0098.AVI,2022/3/22 22:59,Others,NA,NA,NA
N220528,BSN1300,IMG_0099.AVI,2022/3/22 22:59,Others,NA,NA,NA
N220528,BSN1300,IMG_0100.AVI,2022/3/22 22:59,Others,NA,NA,NA
N220528,BSN1300,IMG_0101.AVI,2022/3/22 23:00,Others,NA,NA,NA
N220528,BSN1300,IMG_0102.AVI,2022/3/23 21:55,Others,NA,NA,NA
N220528,BSN1300,IMG_0103.AVI,2022/3/24 5:43,Others,NA,NA,NA
N220528,BSN1300,IMG_0104.AVI,2022/3/24 6:44,Others,NA,NA,NA
N220528,BSN1300,IMG_0105.AVI,2022/3/24 6:45,Others,NA,NA,NA
N220528,BSN1300,IMG_0106.AVI,2022/3/24 6:56,Others,NA,NA,NA
N220528,BSN1300,IMG_0107.AVI,2022/3/24 12:24,Others,NA,NA,NA
N220528,BSN1300,IMG_0108.AVI,2022/3/24 12:24,Others,NA,NA,NA
N220528,BSN1300,IMG_0109.AVI,2022/3/24 12:25,Others,NA,NA,NA
N220528,BSN1300,IMG_0110.AVI,2022/3/24 12:25,Others,NA,NA,NA
N220528,BSN1300,IMG_0111.AVI,2022/3/24 12:25,Others,NA,NA,NA
N220528,BSN1300,IMG_0112.AVI,2022/3/25 7:33,Others,NA,NA,NA
N220528,BSN1300,IMG_0113.AVI,2022/3/25 7:33,Others,NA,NA,NA
N220528,BSN1300,IMG_0114.AVI,2022/3/25 7:33,Others,NA,NA,NA
N220528,BSN1300,IMG_0115.AVI,2022/3/26 8:02,Others,NA,NA,NA
N220528,BSN1300,IMG_0116.AVI,2022/3/26 11:16,Macaque,NA,NA,NA
N220528,BSN1300,IMG_0117.AVI,2022/3/26 23:48,Others,NA,NA,NA
N220528,BSN1300,IMG_0118.AVI,2022/3/27 0:10,Others,NA,NA,NA
N220528,BSN1300,IMG_0119.AVI,2022/3/27 4:45,Others,NA,NA,NA
N220528,BSN1300,IMG_0120.AVI,2022/3/27 4:45,Others,NA,NA,NA
N220528,BSN1300,IMG_0121.AVI,2022/3/27 11:01,Others,NA,NA,NA
N220528,BSN1300,IMG_0122.AVI,2022/3/28 8:36,Others,NA,NA,NA
N220528,BSN1300,IMG_0123.AVI,2022/3/28 8:36,Others,NA,NA,NA
N220528,BSN1300,IMG_0124.AVI,2022/3/28 8:36,Others,NA,NA,NA
N220528,BSN1300,IMG_0125.AVI,2022/3/28 9:06,Others,NA,NA,NA
N220528,BSN1300,IMG_0126.AVI,2022/3/28 9:07,Others,NA,NA,NA
N220528,BSN1300,IMG_0127.AVI,2022/3/28 9:08,Others,NA,NA,NA
N220528,BSN1300,IMG_0128.AVI,2022/3/28 9:08,Others,NA,NA,NA
N220528,BSN1300,IMG_0129.AVI,2022/3/31 17:26,Boar,NA,NA,NA
N220528,BSN1300,IMG_0130.AVI,2022/3/31 17:27,Others,NA,NA,NA
N220528,BSN1300,IMG_0131.AVI,2022/3/31 18:07,Boar,NA,NA,NA
N220528,BSN1300,IMG_0132.AVI,2022/4/2 18:31,Badger,NA,NA,NA
N220528,BSN1300,IMG_0133.AVI,2022/4/3 5:28,Others,NA,NA,NA
N220528,BSN1300,IMG_0134.AVI,2022/4/3 23:04,Others,NA,NA,NA
N220528,BSN1300,IMG_0135.AVI,2022/4/3 23:04,Others,NA,NA,NA
N220528,BSN1300,IMG_0136.AVI,2022/4/3 23:05,Others,NA,NA,NA
N220528,BSN1300,IMG_0137.AVI,2022/4/3 23:05,Others,NA,NA,NA
N220528,BSN1300,IMG_0138.AVI,2022/4/4 2:03,Others,NA,NA,NA
N220528,BSN1300,IMG_0139.AVI,2022/4/4 2:03,Others,NA,NA,NA
N220528,BSN1300,IMG_0140.AVI,2022/4/5 1:04,Others,NA,NA,NA
N220528,BSN1300,IMG_0141.AVI,2022/4/5 1:05,Others,NA,NA,NA
N220528,BSN1300,IMG_0142.AVI,2022/4/5 1:05,Others,NA,NA,NA
N220528,BSN1300,IMG_0143.AVI,2022/4/5 1:06,Others,NA,NA,NA
N220528,BSN1300,IMG_0144.AVI,2022/4/5 1:06,Others,NA,NA,NA
N220528,BSN1300,IMG_0145.AVI,2022/4/5 1:07,Others,NA,NA,NA
N220528,BSN1300,IMG_0146.AVI,2022/4/5 1:11,Others,NA,NA,NA
N220528,BSN1300,IMG_0147.AVI,2022/4/5 3:37,Others,NA,NA,NA
N220528,BSN1300,IMG_0148.AVI,2022/4/5 3:38,Others,NA,NA,NA
N220528,BSN1300,IMG_0149.AVI,2022/4/5 3:38,Others,NA,NA,NA
N220528,BSN1300,IMG_0150.AVI,2022/4/6 11:02,Others,NA,NA,NA
N220528,BSN1300,IMG_0151.AVI,2022/4/7 7:55,Others,NA,NA,NA
N220528,BSN1300,IMG_0152.AVI,2022/4/7 7:55,Others,NA,NA,NA
N220528,BSN1300,IMG_0153.AVI,2022/4/7 8:36,Others,NA,NA,NA
N220528,BSN1300,IMG_0154.AVI,2022/4/7 8:36,Others,NA,NA,NA
N220528,BSN1300,IMG_0155.AVI,2022/4/7 8:36,Others,NA,NA,NA
N220528,BSN1300,IMG_0156.AVI,2022/4/8 3:33,Others,NA,NA,NA
N220528,BSN1300,IMG_0157.AVI,2022/4/8 3:33,Others,NA,NA,NA
N220528,BSN1300,IMG_0158.AVI,2022/4/8 6:12,Others,NA,NA,NA
N220528,BSN1300,IMG_0159.AVI,2022/4/8 6:12,Others,NA,NA,NA
N220528,BSN1300,IMG_0160.AVI,2022/4/8 6:13,Others,NA,NA,NA
N220528,BSN1300,IMG_0161.AVI,2022/4/8 6:13,Others,NA,NA,NA
N220528,BSN1300,IMG_0162.AVI,2022/4/8 6:13,Others,NA,NA,NA
N220528,BSN1300,IMG_0163.AVI,2022/4/8 6:14,Others,NA,NA,NA
N220528,BSN1300,IMG_0164.AVI,2022/4/8 6:14,Others,NA,NA,NA
N220528,BSN1300,IMG_0165.AVI,2022/4/8 8:18,Others,NA,NA,NA
N220528,BSN1300,IMG_0166.AVI,2022/4/8 9:24,Others,NA,NA,NA
N220528,BSN1300,IMG_0167.AVI,2022/4/8 9:24,Others,NA,NA,NA
N220528,BSN1300,IMG_0168.AVI,2022/4/8 9:25,Others,NA,NA,NA
N220528,BSN1300,IMG_0169.AVI,2022/4/8 9:25,Others,NA,NA,NA
N220528,BSN1300,IMG_0170.AVI,2022/4/8 9:26,Others,NA,NA,NA
N220528,BSN1300,IMG_0171.AVI,2022/4/11 4:38,Muntjac,NA,NA,NA
N220528,BSN1300,IMG_0172.AVI,2022/4/11 4:39,Others,NA,NA,NA
N220528,BSN1300,IMG_0173.AVI,2022/4/11 4:39,Others,NA,NA,NA
N220528,BSN1300,IMG_0174.AVI,2022/4/11 4:39,Others,NA,NA,NA
N220528,BSN1300,IMG_0175.AVI,2022/4/11 7:40,Others,NA,NA,NA
